%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83307.817,302.210,0.960,0.327,0.051,0.264,-3.459,-1.003,0.642,1.150,1.081,-2.387,-2.563,-2.782,-1.005,1.148,3.063,-2.867,3.979,1.779,0.519,-1.238,1.986,-0.007,0.114,0.000,535.048,336.269
83311.848,302.212,0.960,0.327,0.051,0.104,-2.486,-0.780,1.178,1.255,1.298,-1.245,-2.349,-2.140,0.000,0.939,3.486,-2.655,4.188,2.093,-0.207,-0.338,1.965,0.051,0.135,-0.001,535.048,336.269
83311.848,302.212,0.960,0.660,0.209,0.104,-3.459,-1.449,0.963,0.836,0.324,-1.453,-2.242,-3.317,-0.335,1.461,2.958,-3.186,4.083,1.988,0.311,-0.900,1.976,-0.007,0.114,-0.000,535.048,336.269
83311.848,302.214,0.960,0.521,0.130,0.104,-3.351,-1.895,0.749,1.568,0.973,-1.245,-1.815,-2.782,-0.446,1.044,3.486,-3.186,3.979,1.674,0.623,-1.013,1.965,0.012,0.124,-0.000,535.048,336.269
83307.817,302.214,0.960,0.775,0.288,0.104,-3.567,-0.669,0.642,1.255,0.108,-1.868,-2.349,-2.782,0.000,0.626,3.592,-2.442,2.722,1.988,0.208,-0.788,1.955,-0.007,0.124,-0.001,535.048,336.269
83303.785,302.214,0.960,0.775,0.288,0.104,-3.459,-1.449,1.285,1.255,0.541,-1.453,-2.563,-2.675,0.336,1.461,3.486,-3.079,4.816,1.361,0.000,-0.900,1.955,0.012,0.124,0.001,535.048,336.269
83315.880,302.212,0.960,0.875,0.367,-0.056,-3.134,-1.003,0.856,0.941,0.433,-1.557,-2.349,-3.317,-0.558,1.357,3.063,-3.292,3.769,2.302,-0.622,-1.125,1.934,0.032,0.145,-0.001,535.048,336.269
83315.880,302.214,0.960,0.775,0.288,0.104,-3.351,-1.783,1.178,1.568,0.973,-1.868,-2.349,-2.247,-0.446,1.148,3.592,-2.761,3.350,1.674,0.415,-1.576,1.976,0.032,0.124,0.000,535.048,336.269
83299.754,302.214,0.960,0.875,0.367,-0.056,-2.918,-1.115,-0.321,0.836,0.757,-1.245,-2.563,-3.210,-0.558,0.626,3.063,-2.655,3.769,1.570,-0.207,-0.000,1.965,0.051,0.124,0.001,535.048,336.269
83311.848,302.217,0.960,0.875,0.367,-0.056,-3.891,-1.226,1.285,0.627,1.190,-1.141,-1.922,-2.996,-0.558,1.774,2.324,-2.973,3.560,1.675,0.104,-0.450,1.955,0.032,0.114,0.000,535.048,336.269
83311.848,302.215,0.960,0.775,0.288,-0.056,-2.810,-1.783,0.642,1.150,0.541,-1.868,-2.242,-2.996,-0.558,0.835,3.486,-3.929,3.141,1.361,-0.207,-1.463,1.976,0.012,0.145,-0.000,535.048,336.269
83307.817,302.215,0.960,0.875,0.367,-0.056,-3.134,-1.003,0.749,1.568,1.081,-2.283,-1.815,-2.461,-0.112,1.148,3.169,-2.442,3.350,1.675,0.104,-1.463,1.965,0.012,0.145,-0.000,535.048,336.269
83311.848,302.214,0.960,0.964,0.447,-0.056,-3.243,-1.560,0.642,0.314,0.433,-1.764,-3.310,-3.210,-0.781,1.044,3.275,-3.292,3.979,1.256,0.000,-1.125,1.976,0.012,0.124,-0.000,535.048,336.269
83311.848,302.215,0.960,0.875,0.367,0.104,-2.486,-1.337,1.499,0.941,0.541,-1.764,-2.136,-3.638,0.224,1.461,3.592,-2.973,3.769,1.675,-0.726,-1.013,1.965,0.051,0.145,-0.000,535.048,336.269
83307.817,302.214,0.960,0.875,0.367,0.104,-2.918,-1.895,0.642,0.732,0.541,-2.075,-2.669,-2.461,-1.116,0.835,3.063,-3.504,3.560,1.779,0.104,-1.463,1.955,0.051,0.145,-0.000,535.048,336.269
83299.754,302.230,0.960,0.327,0.051,-0.376,-2.918,-1.672,0.963,1.359,1.081,-1.556,-2.349,-2.461,-0.893,1.357,3.909,-2.548,3.351,1.988,0.415,-1.688,4.027,0.032,0.236,0.000,535.048,336.269
83311.848,302.231,0.960,0.521,0.130,-0.376,-3.134,-0.892,0.428,1.464,0.216,-1.349,-2.563,-2.782,0.000,0.417,3.486,-2.973,3.979,1.884,0.104,-0.450,4.048,0.012,0.236,-0.001,535.048,336.269
83311.848,302.231,0.960,0.327,0.051,-0.216,-3.783,-1.895,1.177,1.150,0.973,-1.453,-2.136,-2.568,-0.447,1.461,2.853,-2.867,3.979,1.570,0.104,-1.013,4.048,-0.007,0.236,-0.000,535.048,336.269
83307.817,302.228,0.960,0.521,0.130,-0.376,-3.134,-1.560,0.749,1.150,0.433,-1.453,-2.349,-2.354,-0.670,1.044,3.592,-3.292,4.293,1.884,0.311,-0.675,4.058,0.032,0.257,-0.001,535.048,336.269
83307.817,302.226,0.960,0.521,0.130,-0.376,-3.134,-1.003,0.321,1.359,1.190,-2.283,-2.242,-2.675,0.336,0.835,3.486,-2.655,2.932,1.779,0.104,-1.688,4.058,0.051,0.236,-0.000,535.048,336.269
83303.785,302.230,0.960,0.000,-0.107,-0.376,-2.918,-1.672,1.713,0.732,1.081,-1.453,-3.097,-3.103,-0.447,1.566,2.853,-3.186,3.665,1.361,0.000,-1.125,4.048,0.032,0.246,-0.001,535.048,336.269
83311.848,302.228,0.960,0.327,0.051,-0.536,-3.459,-1.783,1.392,1.255,0.541,-1.868,-2.136,-3.210,-0.558,1.983,3.275,-2.867,3.875,2.512,-0.311,-1.013,4.037,0.051,0.246,0.000,535.048,336.269
83303.785,302.228,0.960,0.327,0.051,-0.376,-2.702,-2.006,0.642,1.150,0.973,-2.491,-2.349,-2.996,-1.228,1.148,3.381,-3.610,3.351,1.465,0.311,-1.688,4.037,0.012,0.226,-0.001,535.048,336.269
83307.817,302.228,0.960,0.327,0.051,-0.216,-2.702,-1.003,0.428,1.150,0.649,-1.660,-2.242,-3.531,0.224,0.417,2.853,-3.186,3.246,1.465,0.104,-1.125,4.048,0.012,0.246,-0.001,535.048,336.269
83307.817,302.226,0.960,0.521,0.130,-0.216,-3.243,-1.337,1.284,0.314,0.865,-1.764,-1.922,-3.103,-0.781,1.357,3.170,-2.973,3.142,1.047,0.000,-0.563,4.058,0.012,0.236,0.000,535.048,336.269
83311.848,302.230,0.960,0.521,0.130,-0.056,-3.134,-2.006,0.642,1.255,-0.108,-1.245,-2.563,-3.317,-0.335,1.044,3.380,-3.717,3.246,1.884,-0.207,-1.463,4.048,0.032,0.246,-0.001,535.048,336.269
83303.785,302.226,0.960,0.327,0.051,-0.216,-3.351,-0.780,-0.214,0.836,1.190,-2.387,-2.242,-2.889,-0.335,0.522,3.486,-2.867,3.037,2.093,0.415,-1.351,4.058,0.012,0.216,-0.001,535.048,336.269
83303.785,302.226,0.960,0.521,0.130,-0.056,-3.243,-1.337,1.177,1.150,0.541,-1.557,-2.776,-2.675,-0.670,0.835,3.169,-2.867,3.769,1.465,0.000,-0.788,4.068,0.051,0.236,-0.001,535.048,336.269
83311.848,302.226,0.960,0.521,0.130,-0.216,-3.243,-1.560,1.177,0.941,0.757,-2.594,-2.349,-3.531,-0.446,1.566,2.958,-2.973,3.350,1.779,-0.207,-1.351,4.058,0.032,0.226,0.000,535.048,336.269
83311.848,302.231,0.960,0.521,0.130,0.104,-3.026,-2.563,0.856,0.941,1.298,-1.453,-2.669,-2.354,-0.670,1.044,3.063,-3.079,3.665,2.407,-0.104,-1.576,4.058,0.012,0.226,0.001,535.048,336.269
83311.848,302.228,0.960,0.521,0.130,-0.056,-3.459,-1.226,-0.107,1.255,0.324,-1.660,-2.456,-2.782,-0.223,0.209,3.380,-3.186,3.560,1.674,-0.104,-1.013,4.079,0.012,0.246,-0.001,535.048,336.269
83311.848,302.231,0.960,0.327,0.051,-0.056,-3.459,-1.672,1.392,0.418,0.541,-1.868,-2.563,-3.424,0.000,1.357,2.958,-2.973,3.560,1.465,0.623,-0.675,4.068,0.051,0.236,0.000,535.048,336.269
83307.817,302.230,0.960,0.521,0.130,-0.056,-2.918,-1.895,0.321,1.464,-0.324,-1.972,-2.776,-3.210,-0.670,0.835,3.275,-3.079,3.141,1.674,-0.104,-1.125,4.048,0.032,0.236,-0.000,535.048,336.269
83311.848,302.230,0.960,0.327,0.051,-0.056,-3.567,-1.672,0.214,0.836,0.433,-2.283,-2.349,-2.889,-1.339,0.939,2.746,-3.398,3.350,1.674,0.104,-2.026,4.079,0.012,0.226,-0.001,535.048,336.269
83319.911,302.230,0.960,0.327,0.051,-0.056,-3.134,-1.337,0.963,0.941,0.216,-1.972,-2.776,-3.424,-0.670,0.417,3.275,-3.186,3.665,1.884,-0.207,-1.013,4.058,0.051,0.226,-0.000,535.048,336.269
83299.754,302.244,0.960,0.775,0.288,-0.376,-3.783,-1.115,1.285,0.941,0.649,-1.868,-2.349,-3.424,-1.228,1.148,2.958,-3.292,3.560,1.884,-0.207,-0.450,5.922,0.051,0.358,0.000,535.048,336.269
83295.723,302.244,0.960,0.521,0.130,-0.056,-2.810,-2.341,0.535,1.150,0.541,-1.557,-2.242,-1.926,-1.116,0.939,3.592,-3.186,3.665,1.779,0.104,-0.675,5.922,0.012,0.348,0.000,535.048,336.269
83299.754,302.246,0.960,0.660,0.209,-0.216,-2.918,-1.003,0.535,1.255,0.865,-2.283,-2.242,-2.996,-0.112,0.731,3.275,-2.973,3.665,1.674,0.000,-0.450,5.943,0.051,0.358,-0.001,535.048,336.269
83303.785,302.243,0.960,0.521,0.130,-0.216,-3.243,-1.337,1.499,0.941,0.865,-1.453,-2.563,-2.782,-0.112,1.252,3.380,-2.867,3.665,0.942,0.415,-0.675,5.932,0.089,0.348,-0.001,535.048,336.269
83299.754,302.243,0.960,0.660,0.209,-0.376,-3.134,-1.449,1.178,1.777,0.108,-1.557,-2.563,-3.103,-0.670,1.566,3.697,-3.398,3.141,1.884,-0.415,-0.225,5.922,0.051,0.368,-0.000,535.048,336.269
83295.723,302.244,0.960,0.521,0.130,-0.216,-2.810,-1.226,1.178,1.150,1.514,-1.972,-1.815,-2.461,-0.558,0.835,3.592,-2.761,3.665,1.779,0.000,-1.801,5.911,0.070,0.358,-0.000,535.048,336.269
83295.723,302.243,0.960,0.521,0.130,-0.376,-3.134,-1.115,0.749,1.046,0.649,-1.660,-3.097,-2.675,-0.558,1.044,3.275,-3.186,4.083,1.570,0.000,-0.788,5.932,0.051,0.348,0.001,535.048,336.269
83299.754,302.241,0.960,0.660,0.209,-0.216,-3.783,-0.557,0.856,1.359,0.216,-1.660,-1.602,-3.424,-0.335,2.087,3.063,-3.079,3.979,2.093,0.311,-0.338,5.932,0.051,0.368,-0.000,535.048,336.269
83303.785,302.241,0.960,0.000,-0.186,-0.216,-2.270,-1.895,1.178,1.673,0.649,-1.764,-2.029,-2.568,-0.893,1.566,3.697,-3.292,4.293,2.302,0.623,-1.351,5.922,0.070,0.348,-0.001,535.048,336.269
83303.785,302.246,0.960,0.875,0.367,-0.376,-3.243,-0.780,0.428,1.150,1.298,-2.179,-1.922,-2.889,0.000,1.044,3.380,-2.548,3.769,2.407,0.415,-0.900,5.932,0.051,0.348,-0.000,535.048,336.269
83295.723,302.247,0.960,0.521,0.130,0.104,-3.026,-1.003,1.178,0.418,1.081,-1.557,-2.456,-3.103,0.224,0.939,3.063,-2.655,3.665,1.151,0.831,-0.788,5.932,0.032,0.338,0.001,535.048,336.269
83303.785,302.244,0.960,0.875,0.367,-0.376,-2.918,-1.672,1.499,1.673,-0.000,-1.764,-2.029,-3.317,-0.558,1.461,3.908,-3.717,3.874,2.512,0.104,-0.788,5.943,0.051,0.368,-0.000,535.048,336.269
83299.754,302.247,0.960,0.775,0.288,-0.056,-3.026,-1.115,0.963,1.255,1.081,-2.075,-2.242,-2.568,-0.558,0.939,3.908,-2.548,3.350,1.988,0.623,-1.801,5.932,0.070,0.358,-0.001,535.048,336.269
83295.723,302.244,0.960,0.775,0.288,-0.376,-2.918,-0.780,1.285,1.673,0.973,-1.141,-2.883,-2.568,0.224,0.939,3.908,-2.867,4.188,1.465,0.104,-0.788,5.932,0.051,0.358,-0.000,535.048,336.269
83303.785,302.244,0.960,0.775,0.288,-0.216,-3.567,-1.115,1.285,0.941,1.298,-1.141,-1.175,-3.210,-0.335,1.461,3.275,-2.761,3.979,2.302,0.311,-1.013,5.932,0.012,0.358,0.000,535.048,336.269
83303.785,302.246,0.960,0.660,0.209,-0.376,-2.918,-2.118,1.070,1.255,0.865,-2.179,-2.242,-2.354,-0.893,1.148,4.014,-3.504,3.560,1.675,0.519,-1.688,5.922,0.051,0.358,0.000,535.048,336.269
83303.785,302.244,0.960,0.775,0.288,-0.376,-2.594,-1.226,0.535,1.359,0.541,-1.972,-1.602,-2.675,0.112,1.148,3.063,-2.336,3.246,1.988,-0.104,-0.675,5.943,0.070,0.358,-0.001,535.048,336.269
83307.817,302.246,0.960,0.775,0.288,-0.376,-3.026,-1.115,1.713,0.418,0.757,-1.764,-2.456,-2.675,0.224,1.148,3.380,-2.761,3.979,0.942,0.415,-1.013,5.922,0.012,0.358,-0.001,535.048,336.269
83295.723,302.247,0.960,0.875,0.367,-0.216,-2.918,-1.672,1.178,1.464,0.541,-1.557,-1.708,-3.210,-0.112,1.566,3.908,-2.973,3.665,2.302,-0.311,-0.900,5.953,0.032,0.348,-0.000,535.048,336.269
83311.848,302.247,0.960,0.775,0.288,-0.216,-3.459,-1.560,0.642,1.464,1.190,-2.594,-2.136,-3.103,-0.223,0.731,3.380,-2.442,4.083,1.675,0.623,-1.801,5.943,0.051,0.358,0.000,535.048,336.269
83299.754,302.262,0.960,0.521,0.130,-0.056,-3.134,-1.337,0.642,1.987,0.649,-1.557,-2.136,-3.317,-0.558,1.357,4.015,-3.186,3.665,1.988,-0.518,-1.125,8.046,0.051,0.490,-0.000,535.048,336.269
83295.723,302.262,0.960,0.521,0.130,-0.376,-2.810,-1.672,0.535,1.255,0.757,-1.972,-2.563,-2.889,-1.339,0.835,3.486,-3.186,3.560,1.570,0.415,-1.351,8.046,0.051,0.470,-0.001,535.048,336.269
83303.785,302.263,0.960,0.521,0.130,-0.056,-2.918,-1.115,0.535,1.255,1.298,-1.142,-2.563,-2.354,-0.781,0.104,3.486,-2.867,3.665,1.465,-0.311,-0.563,8.025,0.051,0.470,-0.000,535.048,336.269
83299.754,302.260,0.960,0.327,0.051,-0.056,-3.783,-1.226,0.321,0.941,0.865,-1.764,-2.029,-2.996,-1.005,1.461,2.641,-3.398,3.874,1.570,-0.104,-0.338,8.046,0.051,0.470,0.000,535.048,336.269
83299.754,302.262,0.960,0.327,0.051,-0.056,-2.918,-1.783,1.070,1.046,0.541,-1.453,-1.922,-2.568,-0.670,1.044,3.592,-3.929,3.979,1.674,-0.104,-0.900,8.046,0.032,0.470,0.000,535.048,336.269
83303.785,302.263,0.960,0.000,-0.028,-0.216,-3.026,-0.780,0.535,0.314,0.865,-1.972,-2.349,-2.354,-0.223,1.044,3.169,-3.079,3.141,1.884,0.208,-1.238,8.056,0.032,0.490,-0.000,535.048,336.269
83303.785,302.262,0.960,0.521,0.130,-0.376,-2.810,-1.226,1.927,0.732,0.865,-1.660,-2.883,-2.782,-0.558,1.252,2.958,-2.973,4.293,1.570,0.311,-0.563,8.046,0.051,0.480,0.000,535.048,336.269
83299.754,302.262,0.960,0.327,0.051,-0.856,-3.459,-1.449,0.749,1.464,1.190,-1.349,-2.136,-3.531,-0.000,1.774,3.064,-3.079,3.769,2.198,-0.207,-1.688,8.067,0.032,0.490,-0.001,535.048,336.269
83303.785,302.265,0.960,0.521,0.130,-0.376,-2.702,-1.560,1.178,1.568,1.190,-2.075,-2.349,-2.675,-0.893,0.939,3.381,-3.292,3.874,1.779,0.311,-1.238,8.046,0.051,0.480,0.000,535.048,336.269
83307.817,302.262,0.960,0.327,0.051,-0.376,-3.243,-1.337,0.321,0.836,0.541,-1.764,-2.456,-2.889,-0.558,0.417,3.169,-3.186,3.455,1.570,0.208,-0.675,8.056,0.070,0.480,-0.000,535.048,336.269
83287.660,302.262,0.960,0.000,-0.028,-0.376,-3.459,-1.560,0.642,0.627,0.757,-1.453,-1.815,-3.103,-0.781,1.357,2.641,-2.867,4.083,1.674,0.104,-0.900,8.067,0.070,0.490,0.000,535.048,336.269
83299.754,302.259,0.960,0.000,-0.028,-0.376,-2.918,-1.449,0.642,1.464,-0.756,-1.764,-2.563,-2.996,-0.781,1.148,3.592,-3.292,3.769,1.570,-0.518,-1.576,8.056,0.032,0.470,-0.000,535.048,336.269
83303.785,302.263,0.960,0.000,-0.107,-0.216,-3.243,-1.560,0.535,1.046,1.081,-2.075,-2.563,-2.675,-0.112,0.313,3.592,-2.655,3.141,1.884,0.208,-2.026,8.056,0.070,0.480,0.000,535.048,336.269
83311.848,302.262,0.960,0.327,0.051,-0.216,-3.567,-1.449,0.535,1.150,1.081,-1.453,-3.203,-3.210,-0.112,0.731,3.381,-2.973,3.665,1.151,0.208,-0.450,8.056,0.051,0.490,0.000,535.048,336.269
83307.817,302.265,0.960,0.327,0.051,-0.376,-3.783,-1.449,1.070,0.836,0.757,-1.972,-2.349,-3.531,-0.670,1.357,2.958,-2.761,3.665,2.302,0.000,-0.788,8.056,0.070,0.490,-0.001,535.048,336.269
83311.848,302.262,0.960,0.327,0.051,-0.216,-3.243,-2.006,0.428,0.941,0.541,-2.075,-2.456,-2.675,-1.339,0.939,3.381,-3.398,3.350,1.779,0.415,-1.576,8.056,0.070,0.480,0.000,535.048,336.269
83307.817,302.262,0.960,0.521,0.130,-0.376,-3.134,-2.006,0.107,1.359,0.757,-2.283,-2.349,-2.675,-0.223,0.209,3.275,-3.186,3.036,1.465,-0.207,-0.675,8.046,0.070,0.480,-0.002,535.048,336.269
83303.785,302.262,0.960,0.660,0.209,-0.216,-3.567,-1.449,1.285,0.314,0.324,-1.972,-2.776,-3.103,-0.781,0.939,2.853,-3.079,3.141,1.361,-0.207,-0.900,8.067,0.070,0.480,-0.001,535.048,336.269
83303.785,302.265,0.960,0.521,0.130,-0.216,-2.810,-1.895,0.749,1.150,-0.324,-1.660,-2.349,-3.531,-0.670,0.626,3.486,-3.504,3.141,1.675,-0.829,-1.351,8.046,0.070,0.480,-0.001,535.048,336.269
83307.817,302.262,0.960,0.521,0.130,-0.376,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.077,0.070,0.480,-0.000,535.048,336.269
83303.785,302.283,0.960,0.327,0.051,-0.056,-3.134,-1.226,0.963,0.523,0.433,-1.141,-2.990,-2.247,-0.447,0.731,3.486,-2.867,3.770,1.884,-0.415,-0.450,10.139,0.070,0.592,-0.001,535.048,336.269
83315.880,302.281,0.960,0.521,0.130,-0.056,-3.783,-1.337,1.285,1.464,1.298,-2.075,-2.242,-3.317,-0.558,1.566,2.747,-3.504,3.351,1.779,0.208,-1.125,10.159,0.109,0.602,-0.001,535.048,336.269
83315.880,302.283,0.960,0.521,0.130,0.104,-3.567,-2.675,1.070,1.045,0.757,-2.075,-2.349,-2.354,-0.670,0.835,3.698,-4.035,3.351,2.198,0.208,-1.576,10.149,0.051,0.582,0.000,535.048,336.269
83311.848,302.283,0.960,0.000,-0.028,-0.056,-3.675,-1.003,-0.321,0.836,0.649,-1.971,-2.242,-2.782,-0.112,0.209,3.170,-3.398,2.932,1.570,0.104,-0.900,10.149,0.089,0.602,-0.000,535.048,336.269
83311.848,302.276,0.960,0.000,-0.028,-0.216,-3.783,-1.783,1.070,0.314,0.757,-2.075,-2.456,-2.782,-0.223,1.461,3.803,-2.973,3.875,0.733,0.311,-0.338,10.128,0.070,0.612,0.001,535.048,336.269
83299.754,302.278,0.960,0.000,-0.107,0.104,-3.134,-1.672,0.856,1.046,-0.216,-1.660,-2.242,-3.103,-0.558,0.835,3.803,-3.292,3.560,2.093,-0.622,-0.675,10.139,0.089,0.612,-0.001,535.048,336.269
83307.817,302.280,0.960,0.000,-0.107,-0.056,-2.918,-1.337,1.178,1.150,1.190,-1.660,-2.136,-2.247,-0.781,1.461,3.064,-2.442,3.351,1.675,0.000,-1.801,10.139,0.109,0.612,0.000,535.048,336.269
83311.848,302.280,0.960,0.000,-0.107,-0.216,-3.351,-1.115,0.963,0.732,0.649,-1.557,-2.776,-2.568,0.224,0.417,3.381,-2.761,4.084,1.779,-0.207,-0.338,10.149,0.070,0.582,0.000,535.048,336.269
83307.817,302.280,0.960,0.000,-0.107,-0.376,-3.891,-1.226,1.285,0.732,1.081,-1.453,-2.349,-3.424,0.000,1.461,2.324,-3.079,3.665,1.465,0.104,-0.900,10.149,0.089,0.592,-0.000,535.048,336.269
83307.817,302.281,0.960,0.000,-0.107,-0.056,-2.810,-2.452,0.535,1.046,0.108,-1.764,-2.242,-2.568,-0.335,0.939,3.698,-3.823,3.560,2.093,0.311,-0.788,10.170,0.109,0.602,-0.000,535.048,336.269
83307.817,302.278,0.960,0.000,-0.107,-0.376,-3.567,-1.226,0.535,1.359,0.865,-2.491,-2.349,-2.675,0.112,0.939,2.958,-2.973,3.142,2.302,0.519,-0.788,10.139,0.089,0.602,-0.000,535.048,336.269
83315.880,302.276,0.960,0.000,-0.107,0.264,-3.459,-1.115,1.285,0.941,0.649,-1.453,-3.097,-2.782,-0.223,1.044,2.746,-2.867,3.456,1.151,0.104,-0.900,10.159,0.109,0.582,-0.000,535.048,336.269
83311.848,302.278,0.960,0.000,-0.186,-0.056,-3.243,-1.560,0.856,1.359,0.433,-1.660,-2.669,-3.424,-0.558,1.670,3.380,-2.867,3.351,2.093,-0.518,-1.013,10.180,0.070,0.602,-0.001,535.048,336.269
83311.848,302.281,0.960,0.000,-0.028,-0.376,-3.134,-1.337,0.535,1.464,0.973,-1.764,-2.136,-2.675,-0.558,0.835,3.592,-2.973,4.293,2.302,0.104,-1.576,10.159,0.070,0.602,-0.001,535.048,336.269
83315.880,302.278,0.960,0.000,-0.107,-0.376,-2.918,-1.226,1.178,1.046,0.649,-1.038,-2.456,-2.461,-0.112,0.731,3.803,-2.973,4.293,2.093,-0.000,-0.225,10.159,0.089,0.602,0.000,535.048,336.269
83307.817,302.280,0.960,0.000,-0.107,-0.376,-3.783,-1.783,1.499,1.150,0.649,-1.038,-1.708,-2.675,-0.112,1.357,2.746,-3.079,3.875,1.779,0.934,-0.675,10.159,0.109,0.612,-0.000,535.048,336.269
83315.880,302.275,0.960,0.000,-0.186,-0.536,-2.486,-2.006,0.963,1.568,0.649,-1.764,-1.708,-2.354,-0.558,1.357,2.852,-3.504,3.875,1.675,0.104,-0.900,10.170,0.109,0.602,0.000,535.048,336.269
83315.880,302.278,0.960,0.000,-0.186,-0.376,-2.918,-0.892,0.642,1.568,0.324,-1.868,-2.029,-2.461,0.224,1.044,3.592,-3.186,3.037,2.198,0.104,-1.125,10.159,0.109,0.592,0.000,535.048,336.269
83307.817,302.280,0.960,0.000,-0.265,-0.696,-3.134,-1.226,1.713,0.523,0.865,-1.764,-2.669,-2.568,0.000,1.670,3.063,-3.186,4.084,1.465,0.208,-1.013,10.170,0.089,0.582,0.000,535.048,336.269
83315.880,302.278,0.960,0.000,-0.186,-0.376,-3.134,-1.337,0.856,1.255,0.324,-1.557,-2.242,-2.782,-0.446,0.835,3.803,-3.610,3.142,2.093,-0.311,-0.563,10.159,0.128,0.602,0.001,535.048,336.269
83303.785,302.296,0.960,0.775,0.288,-0.536,-3.134,-1.895,0.535,1.255,0.108,-1.453,-2.242,-2.675,-0.893,1.252,3.803,-3.186,3.770,1.675,-0.104,-1.125,12.013,0.089,0.704,-0.001,535.048,336.269
83307.817,302.296,0.960,0.775,0.288,-0.376,-2.810,-0.669,1.178,0.941,1.081,-2.490,-2.349,-2.461,-0.112,0.939,2.747,-2.867,2.827,1.675,0.519,-1.801,12.002,0.070,0.714,-0.000,535.048,336.269
83315.880,302.297,0.960,0.775,0.288,-0.696,-3.459,-0.669,0.749,0.941,0.649,-1.349,-2.883,-2.568,0.224,0.835,3.275,-2.973,4.293,1.570,0.208,-0.675,11.982,0.109,0.704,-0.002,535.048,336.269
83307.817,302.296,0.960,0.661,0.209,-0.216,-3.783,-1.449,0.856,1.359,0.433,-1.764,-1.708,-3.317,-0.447,1.357,2.958,-3.504,4.084,2.512,0.104,-0.900,11.992,0.070,0.694,-0.001,535.048,336.269
83303.785,302.296,0.960,0.775,0.288,-0.696,-2.918,-1.783,1.178,1.359,0.757,-1.971,-2.349,-2.568,-0.558,1.148,3.698,-2.867,3.142,1.675,0.623,-1.238,12.002,0.109,0.704,-0.001,535.048,336.269
83307.817,302.296,0.960,0.775,0.288,-0.216,-3.351,-1.226,0.000,0.836,0.541,-1.349,-2.456,-2.461,0.671,0.626,3.803,-2.548,3.246,1.884,0.311,-1.013,11.992,0.089,0.714,0.000,535.048,336.269
83303.785,302.296,0.960,0.775,0.288,-0.376,-3.351,-1.560,0.963,0.941,0.757,-1.453,-2.242,-2.354,-0.112,1.566,3.064,-2.867,3.979,1.361,0.104,-0.563,11.992,0.109,0.724,-0.001,535.048,336.269
83303.785,302.296,0.960,0.521,0.130,-0.216,-2.702,-1.449,1.070,1.464,0.216,-1.868,-2.029,-2.675,-0.335,1.670,3.803,-3.398,3.456,2.093,0.104,-0.675,12.002,0.051,0.704,0.000,535.048,336.269
83303.785,302.294,0.960,0.775,0.288,-0.536,-3.134,-1.115,0.856,0.836,1.190,-1.972,-2.349,-2.461,-0.670,0.939,2.958,-2.655,3.560,1.884,0.415,-1.463,12.002,0.089,0.724,0.001,535.048,336.269
83303.785,302.296,0.960,0.775,0.288,-0.376,-3.351,-1.115,1.070,1.568,0.865,-1.453,-2.669,-2.889,0.000,1.148,3.592,-2.867,3.979,1.988,0.104,-0.788,11.982,0.109,0.714,0.000,535.048,336.269
83319.911,302.294,0.960,0.964,0.447,-0.376,-4.107,-1.560,1.285,1.150,0.757,-1.453,-2.136,-3.424,0.000,1.461,3.486,-3.079,3.770,2.407,0.104,-1.125,12.013,0.109,0.714,-0.000,535.048,336.269
83319.911,302.297,0.960,0.875,0.367,-0.056,-2.918,-2.341,0.963,1.150,0.973,-1.349,-2.349,-2.782,-0.781,1.357,3.169,-3.717,3.770,2.302,0.415,-1.351,11.992,0.089,0.724,-0.000,535.048,336.269
83307.817,302.296,0.960,0.775,0.288,-0.216,-3.459,-0.892,0.107,1.359,0.865,-1.868,-2.136,-2.996,0.447,0.522,3.486,-2.973,3.665,1.779,0.208,-1.125,12.002,0.089,0.694,-0.000,535.048,336.269
83307.817,302.294,0.960,0.661,0.209,-0.536,-3.243,-0.780,1.070,0.209,0.649,-1.557,-2.669,-2.782,-0.335,1.670,3.275,-3.079,3.874,1.151,-0.415,-0.788,12.013,0.128,0.724,-0.001,535.048,336.269
83311.848,302.297,0.960,0.521,0.130,-0.536,-2.918,-1.226,0.856,1.150,0.216,-1.660,-1.922,-3.210,-0.112,1.357,3.803,-3.398,3.350,1.988,-0.311,-1.125,11.992,0.089,0.704,-0.001,535.048,336.269
